citation_display,work_type,author,year,title,venue,editor,publisher,vol_issue,pages,url,region,subregion,topic,notes,source_file,source_sheet,id
黒崎良昭（1993）「兵庫県加東郡滝野町方言の比喩語について」『方言資料叢刊』3 ,journal,黒崎良昭,1993,兵庫県加東郡滝野町方言の比喩語について,方言資料叢刊,,,3,,,加東郡,加東郡,,,近畿方言.xlsx,近畿方言（雑誌）,
冨田大同（1994）「泉州語彙稿」『大阪明浄女子短期大学紀要』8 ,journal,冨田大同,1994,泉州語彙稿,大阪明浄女子短期大学紀要,,,8,,,大阪,,,,近畿方言.xlsx,近畿方言（雑誌）,
金沢裕之（1994）「明治期大阪語の逆接条件表現」『岡山大学文学部紀要』21 ,journal,金沢裕之,1994,明治期大阪語の逆接条件表現,岡山大学文学部紀要,,,21,,,大阪,,,,近畿方言.xlsx,近畿方言（雑誌）,
柴田武ほか（1994）「アクセントの同音語弁別力 東京アクセントと大阪アクセント」『計量国語学』19(6) ,journal,柴田武ほか,1994,アクセントの同音語弁別力 東京アクセントと大阪アクセント,計量国語学,,,19(6),,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
堀井令以知（1994）「京ことばの諸相」『月刊日本語論』2(8) ,journal,堀井令以知,1994,京ことばの諸相,月刊日本語論,,,2(8),,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
都染直也（1994）「兵庫県家島町坊勢方言若年層のアクセント（2）用言篇（1）（金田一語彙・その他の語彙の音声学的記述）」『甲南大学紀要 文学編』91 ,journal,都染直也,1994,兵庫県家島町坊勢方言若年層のアクセント（2）用言篇（1）（金田一語彙・その他の語彙の音声学的記述）,甲南大学紀要 文学編,,,91,,,兵庫,,,,近畿方言.xlsx,近畿方言（雑誌）,
松本幹男（1994）「熊野灘方言における「セ」の子音について」『語学研究（拓殖大学）』77 ,journal,松本幹男,1994,熊野灘方言における「セ」の子音について,語学研究（拓殖大学）,,,77,,,和歌山,,,,近畿方言.xlsx,近畿方言（雑誌）,
金沢裕之（1994）「明治期大阪語の仮定表現」『国語と国文学（東京大学）』71(7) ,journal,金沢裕之,1994,明治期大阪語の仮定表現,国語と国文学（東京大学）,,,71(7),,,大阪,,,,近畿方言.xlsx,近畿方言（雑誌）,
高田法継（1994）「関西における談話での場面差と方言」『地域言語』6 ,journal,高田法継,1994,関西における談話での場面差と方言,地域言語,,,6,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
ロング・ダニエル（1994）「若年層の京阪方言全国分布地図集」『地域言語』6 ,journal,ロング・ダニエル,1994,若年層の京阪方言全国分布地図集,地域言語,,,6,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
田中三津子（1994）「和歌山県橋本市でのキョーワという語について」『地域言語』6 ,journal,田中三津子,1994,和歌山県橋本市でのキョーワという語について,地域言語,,,6,,,橋本市,橋本市,,,近畿方言.xlsx,近畿方言（雑誌）,
鏡味明克（1994）「近畿地方の駅名アクセント資料」『鉄道文学』11 ,journal,鏡味明克,1994,近畿地方の駅名アクセント資料,鉄道文学,,,11,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
足高壱夫（1994）「海女漁村の命名法 三重県鳥羽市I町の「めす名」について」『日本民俗学』199 ,journal,足高壱夫,1994,海女漁村の命名法 三重県鳥羽市I町の「めす名」について,日本民俗学,,,199,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
宮沢弘明（1994）「近畿方言「ル・ラル」敬語に関する一考察」『阪大日本語研究』6 ,journal,宮沢弘明,1994,近畿方言「ル・ラル」敬語に関する一考察,阪大日本語研究,,,6,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
森山卓郎（1994）「京都市方言の丁寧融合型尊敬形式「お～やす」」『阪大日本語研究』6 ,journal,森山卓郎,1994,京都市方言の丁寧融合型尊敬形式「お～やす」,阪大日本語研究,,,6,,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
神部宏泰（1994）「播磨方言における否定法 その形式と史的推移と表現性」『兵庫教育大学研究紀要』14(2) ,journal,神部宏泰,1994,播磨方言における否定法 その形式と史的推移と表現性,兵庫教育大学研究紀要,,,14(2),,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
佐藤虎男（1994）「三重県鈴鹿市白子方言のアスペクト」『方言資料叢刊』4 ,journal,佐藤虎男,1994,三重県鈴鹿市白子方言のアスペクト,方言資料叢刊,,,4,,,鈴鹿市,鈴鹿市,,,近畿方言.xlsx,近畿方言（雑誌）,
堀井令以知（1994）「京ことばの周辺」『論集（関西外国語大学研究）』59 ,journal,堀井令以知,1994,京ことばの周辺,論集（関西外国語大学研究）,,,59,,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
鹿浦佳子（1994）「関西の大学生の関西弁受容意識 関西出身大学生と非関西出身大学生の意識調査をもとに」『関西外国語大学留学生別科日本語教育論集』4 ,journal,鹿浦佳子,1994,関西の大学生の関西弁受容意識 関西出身大学生と非関西出身大学生の意識調査をもとに,関西外国語大学留学生別科日本語教育論集,,,4,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
中井幸比古（1994）「京都府中川方言について（1）」『香川大学教育学部研究報告 第1部』91 ,journal,中井幸比古,1994,京都府中川方言について（1）,香川大学教育学部研究報告 第1部,,,91,,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
宮治弘明（1994）「近畿方言の「ル・ラル」敬語に関する一考察」『阪大日本語研究』6 ,journal,宮治弘明,1994,近畿方言の「ル・ラル」敬語に関する一考察,阪大日本語研究,,,6,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
江川克宏ほか（1994）「和歌山市方言のアスペクト」『方言資料叢刊』4 ,journal,江川克宏ほか,1994,和歌山市方言のアスペクト,方言資料叢刊,,,4,,,和歌山,,,,近畿方言.xlsx,近畿方言（雑誌）,
井上博文（1994）「京都市方言のアスペクト」『方言資料叢刊』4 ,journal,井上博文,1994,京都市方言のアスペクト,方言資料叢刊,,,4,,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
中井精一（1994）「奈良県高市郡高取町清水谷方言のアスペクト」『方言資料叢刊』4 ,journal,中井精一,1994,奈良県高市郡高取町清水谷方言のアスペクト,方言資料叢刊,,,4,,,奈良,,,,近畿方言.xlsx,近畿方言（雑誌）,
黒崎良昭（1994）「兵庫県加東郡滝野町方言のアスペクト」『方言資料叢刊』4 ,journal,黒崎良昭,1994,兵庫県加東郡滝野町方言のアスペクト,方言資料叢刊,,,4,,,加東郡,加東郡,,,近畿方言.xlsx,近畿方言（雑誌）,
西脇朗子（1994）「明治後期大阪落語の理由表現」『鳴尾説林 : 国文学研究誌』2 ,journal,西脇朗子,1994,明治後期大阪落語の理由表現,鳴尾説林 : 国文学研究誌,,,2,,,大阪,,,,近畿方言.xlsx,近畿方言（雑誌）,
"Miura, Ichiro et al.（1995）「Production and Perception of Rhetorical Questions in Osaka Japanese.」『Journal of Phonetics』23(3) ",journal,"Miura, Ichiro et al.",1995,Production and Perception of Rhetorical Questions in Osaka Japanese.,Journal of Phonetics,,,23(3),,,大阪,,,,近畿方言.xlsx,近畿方言（雑誌）,
新田哲夫ほか（1995）「アクセントの式の合流について 京都府丹波地方の事例」『アジア・アフリカ文法研究』23 ,journal,新田哲夫ほか,1995,アクセントの式の合流について 京都府丹波地方の事例,アジア・アフリカ文法研究,,,23,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
中井幸比古（1995）「京都府亀岡方言のアクセント」『アジア・アフリカ文法研究』23 ,journal,中井幸比古,1995,京都府亀岡方言のアクセント,アジア・アフリカ文法研究,,,23,,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
河野俊之（1995）「プロソディ―と丁寧表現 東京・大阪・名古屋の方言差を考慮して」『音声学会会報』208 ,journal,河野俊之,1995,プロソディ―と丁寧表現 東京・大阪・名古屋の方言差を考慮して,音声学会会報,,,208,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
井上博文（1995）「関西域方言における若年層の友達への呼び掛け呼称 女性から女性へ・女性から男性へ」『学大国文』38 ,journal,井上博文,1995,関西域方言における若年層の友達への呼び掛け呼称 女性から女性へ・女性から男性へ,学大国文,,,38,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
渋谷勝己（1995）「変容する日本の方言―京都市心情とわきまえ意識の衝突するところ」『月刊言語』24(12) ,journal,渋谷勝己,1995,変容する日本の方言―京都市心情とわきまえ意識の衝突するところ,月刊言語,,,24(12),,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
服部匡（1995）「終助詞の機能について 伊勢方言のニの用法の記述と「よ」との比較」『言語学研究』14 ,journal,服部匡,1995,終助詞の機能について 伊勢方言のニの用法の記述と「よ」との比較,言語学研究,,,14,,,伊勢,,,,近畿方言.xlsx,近畿方言（雑誌）,
"鎌田良二（1995）「「兵庫県言語地図」を""解釈""するための参考資料（1）」『甲南女子大学研究紀要』創立30周年記念 ",journal,鎌田良二,1995,"「兵庫県言語地図」を""解釈""するための参考資料（1）",甲南女子大学研究紀要,,,創立30周年記念,,,兵庫,,,,近畿方言.xlsx,近畿方言（雑誌）,
都染直也（1995）「姫路市的形町方言のアクセント（5）昭和一桁生まれの1～3拍体言」『甲南大学紀要 文学編』95 ,journal,都染直也,1995,姫路市的形町方言のアクセント（5）昭和一桁生まれの1～3拍体言,甲南大学紀要 文学編,,,95,,,姫路市,姫路市,,,近畿方言.xlsx,近畿方言（雑誌）,
沖裕子（1995）「京阪方言における「～ておく」の一端」『ことばの研究』7 ,journal,沖裕子,1995,京阪方言における「～ておく」の一端,ことばの研究,,,7,,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
沖裕子（1995）「京阪方言における「～ておく」の一端」『ことばの研究』7 ,journal,沖裕子,1995,京阪方言における「～ておく」の一端,ことばの研究,,,7,,,京都,,,,近畿方言.xlsx,近畿方言（雑誌）,
窪田好訓（1995）「関西方言におけるコード切り替えの様相 若年層の保守性にふれて」『地域言語』7 ,journal,窪田好訓,1995,関西方言におけるコード切り替えの様相 若年層の保守性にふれて,地域言語,,,7,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
岸江信介（1995）「場面差を軸にした共通語化のメカニズム 大阪市方言の場合について」『地域言語』7 ,journal,岸江信介,1995,場面差を軸にした共通語化のメカニズム 大阪市方言の場合について,地域言語,,,7,,,大阪市,,,,近畿方言.xlsx,近畿方言（雑誌）,
北村昌子（1995）「宛名敬称に関する一考察 1994年―1995年 大阪での調査から」『地域言語』7 ,journal,北村昌子,1995,宛名敬称に関する一考察 1994年―1995年 大阪での調査から,地域言語,,,7,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
鳥谷善史（1995）「奈良県吉野郡天川村洞川出身者の自然会話資料」『地域言語』7 ,journal,鳥谷善史,1995,奈良県吉野郡天川村洞川出身者の自然会話資料,地域言語,,,7,,,奈良,,,,近畿方言.xlsx,近畿方言（雑誌）,
山口幸洋（1995）「滋賀県東北部のアクセント(1)」『名古屋・方言研究会会報』12 ,journal,山口幸洋,1995,滋賀県東北部のアクセント(1),名古屋・方言研究会会報,,,12,,,滋賀,,,,近畿方言.xlsx,近畿方言（雑誌）,
高正道（1995）「西日本においてのアスペクト 兵庫県の姫路市を中心に」『日本研究』10 ,journal,高正道,1995,西日本においてのアスペクト 兵庫県の姫路市を中心に,日本研究,,,10,,,姫路市,,,,近畿方言.xlsx,近畿方言（雑誌）,
真田信治ほか（1995）「関西圏における接客敬語行動 店舗形態によるバラエティ(1)」『阪大日本語研究』7 ,journal,真田信治ほか,1995,関西圏における接客敬語行動 店舗形態によるバラエティ(1),阪大日本語研究,,,7,,,,,,,近畿方言.xlsx,近畿方言（雑誌）,
